"twitter_id","twitter_created_at","tweet","corpus","user","agreement","votes","score","label","__split"
"1253382488384299008","2020-04-23 21:57:26","????????????????????????????????????????????????????????????. un día menos para abrazarnos, ver a nuestros familiares y amigos, para volver a celebrar un gol juntos. #yomequedoencasa . #estevirusloparamosunidos","Estado de alarma nacional (oficial)","UDSanse","100","1","1","positive","train"
"1256596909122293767","2020-05-02 18:50:24","¡con fotos como esta que nos regalan nuestros clientes, estamos seguros de que los estáis disfrutando al máximo!. ¡gracias!. #restaurante #bar #doshermanas #caracoles #quedateencasa #cabrillas #oferta #promoción","Estado de alarma nacional (oficial)","BarLosCabalesDH","100","1","1","positive","test"
"1245621146835275780","2020-04-02 09:56:38","me encanta recibir tantas respuestas que todavía no sé donde llevarla,venga ánimo que podeis contestarme y poder aportar mi granito de arena #quedateencasa","Estado de alarma nacional (oficial)","lupimlg22","100","1","1","positive","val"
"1253683314554175489","2020-04-24 17:52:49","desde ixora floristas queremos mandar un mensaje de apoyo y cariño para todos ?. #todovaasalirbien #yomequedoencasa #quédateencasa #madrid","Estado de alarma nacional (oficial)","FloristasIxora","100","1","1","positive","train"
"1261597415133585408","2020-05-16 14:00:37","#soluciones #quédateencasa #hijossincolegio #comolohacemos #atrabajar #padresymadresatrabajar y ahora que?? quien nos da soluciones??","Estado de alarma nacional (oficial)","MasiTomy","100","1","-1","negative","train"
"1252160074681704448","2020-04-20 13:00:00","¡prepárate para disfrutar al máximo del arte y cultura de la @fundaciotapies gracias a la recopilación de los más de 150 vídeos que han preparado! ? . #yomequedoencasa . #barcelonavisitsyou❤️","Estado de alarma nacional (oficial)","VisitBCN_ES","100","1","1","positive","test"
"1245788014065913856","2020-04-02 20:59:42","me pregunta si @a3noticias informa o se ha apuntado a ese #alarmismo nefasto que es el peor favor que se le puede hacer a esa patria (madrid y poco más) que tanto te venden. #quedateencasa #covidー19 #covid19 #quedatencasa","Estado de alarma nacional (oficial)","Liatanis","100","1","-1","negative","train"
"1249682308141121537","2020-04-13 16:54:14","el club de lectura fácil con @afaniasasociac de #bpmagonzález se adapta al #yomequedoencasa a través de whatsapp. la lectura elegida ha sido #elprincipito, de antoine de saint-exupéry, de la web #planetafácil de @plenainclusion @plenamadrid. lee más en","Estado de alarma nacional (oficial)","bpmmadrid","100","1","1","positive","train"
"1250896702644633601","2020-04-17 01:19:49","@zetero21a @jusapol no entiendo como se puede dejar a las fse sin epi eficientes y mentir continuamente diciendo que tenemos material. #covid19. #jucilsuma. #prohibidorendirse. #enestafamilianadieluchasolo. #yonosoyungastosuperfluo. #quedateencasa","Estado de alarma nacional (oficial)","Miguel_Coruna","100","1","-1","negative","train"
"1250103668201979904","2020-04-14 20:48:34","balance de la última semana del #estadodealarma:. ?1394 personas identificadas y 235 denunciadas. ?1160 vehículos controlados y 47 denunciados. #quédateencasa #getafe . #estevirusloparamosunidos . mas información⤵️⤵️","Estado de alarma nacional (oficial)","PoliciadeGetafe","100","1","-1","negative","train"
"1251235709467291648","2020-04-17 23:46:54","la libertad es para soñarla??#tuslimiteslosponestu ???#coronavirusespaña #volveremos #volveré #covid #covid19 #asturias #poodecabrales #recuerdos #yomequedoencasa #yoentrenoencasa #runningterritory #runninggoals…","Estado de alarma nacional (oficial)","ruben_martinezq","100","1","1","positive","train"
"1257218457654964224","2020-05-04 12:00:12","club | buenos días! no crecemos cuando las cosas se vuelven fáciles lo hacemos cuando afrontamos nuestros desafíos #quedateencasa #coronavirus #forçaindustrias #lnfs","Estado de alarma nacional (oficial)","fsalagarcia","100","1","1","positive","test"
"1247286204145504257","2020-04-07 00:12:59","@sofiaellar @stayhomas sois unos cracks... increíble lo que habéis hecho ???#delrevés. #yomequedoencasa","Estado de alarma nacional (oficial)","maregosco","100","1","1","positive","test"
"1250549092016685058","2020-04-16 02:18:32","como enfermera, esta es la etapa más dura de mi carrera profesional. cada vida cuenta, seguiremos luchando. gracias a tod@s mis compañer@s. gracias a todos por quedaros en casa. esto es durísimo, pero vamos a ganar?. #enprimeralínea . #quedateencasa","Estado de alarma nacional (oficial)","therealnursing","100","1","1","positive","val"
"1239550540318683136","2020-03-16 14:54:13","todos unidos lograremos #frenarlacurva ??... #quedateencasa #unidoslohacemos","Estado de alarma nacional (oficial)","thpharma","100","1","1","positive","val"
"1247232782146961410","2020-04-06 20:40:42","y yo me pregunto: cuando pase esta pesadilla, ¿podremos abrazarnos como antes? ¿cambiarán para siempre nuestras relaciones sociales? vivir sin eso, que es parte de nuestra cultura, será tan difícil #yomequedoencasa","Estado de alarma nacional (oficial)","Crissabel","100","1","-1","negative","val"
"1245017395854442499","2020-03-31 17:57:33","nuestro agradecimiento también, para @somosbirdcom, que en tiempos difíciles como éstos, ha querido colaborar a su manera diseñando este pedazo de cartel para la ocasión. . ¡gracias!. #juntossaldremosadelante . #yomequedoencasa . #covid19 . #todovaasalirbien","Estado de alarma nacional (oficial)","zarataxi","100","1","1","positive","test"
"1253337826801750017","2020-04-23 18:59:58","no cesan las tareas de desinfección ? en #laalberca. ellos trabajan por tu seguridad.... tú solo #quedateencasa. gracias @mucsostenible @rebepl","Estado de alarma nacional (oficial)","PPLaAlberca","100","1","1","positive","train"
"1238841974880374784","2020-03-14 15:58:38","#yomequedoencasa, sí. lo que no voy a hacer es caer en vuestra puta histeria colectiva, cogiendo alimentos y lo que no son alimentos, como si de una guerra nuclear se tratara. después llegan personas mayores, y no tienen nada en el supermercado. ¡¡gilipollas!!","Estado de alarma nacional (oficial)","Marquitos__2012","100","1","-1","negative","train"
"1253263550279225344","2020-04-23 14:04:49","iglesias pide perdón a los menores porque el gobierno «no ha sido claro» #desconfinamientoenespaña #estadodealarma","Estado de alarma nacional (oficial)","UHmallorca","100","1","1","positive","test"
"1245289500764405764","2020-04-01 11:58:47","¡¡¡dime otra vez que la curva se está estabilizando, dímelo, te reto a que me digas otra vez lo de la curva, madafaka!!!! #yomequedoencasa","Estado de alarma nacional (oficial)","bigvicdj","100","1","1","positive","train"
"1248868139045203969","2020-04-11 10:59:01","no se escapa nadie. facilita el trabajo de las fuerzas y cuerpos de seguridad dl estado. #prl #quedateencasa","Estado de alarma nacional (oficial)","andresabad112","100","1","1","positive","test"
"1238857409042493440","2020-03-14 16:59:57","#gracias. #grazas. #gracies. #eskerrikasko. a todo el #personalsanitario . #coronavirus #covid_19. trabajan sin tregua para nosotros,que sólo tenemos un deber:. ?concienciarnos para frenar esta situación siendo responsables con un@ mism@ y con la sociedad. #yomequedoencasa #cuarentena","Estado de alarma nacional (oficial)","AlxndroValeiras","100","1","1","positive","train"
"1249136625046732801","2020-04-12 04:45:53","muchas gracias es de agradecer a ti @4_robertomartin y a todo su equipo un estos momentos difíciles #yomequedoencasa","Estado de alarma nacional (oficial)","pacocurro95","100","1","1","positive","train"
"1248882249094889472","2020-04-11 11:55:05","? buenos días y #felizsábado! noticias positivas del #quédateencasa para empezar el día ??","Estado de alarma nacional (oficial)","ADISLI_Madrid","100","1","1","positive","train"
"1259886714002210816","2020-05-11 20:42:54","un sinsentido, para ver a un familiar resulta que tienes que tomar cervezas, salir a la calle, tocar vasos, sillas y mesas. #yomequedoencasa. euskadi prohíbe los encuentros en el hogar: solo se permitirán reuniones en una terraza","Estado de alarma nacional (oficial)","barakaldo_OK","100","1","-1","negative","train"
"1256575244640362497","2020-05-02 17:24:19","hoy hemos recibido en @coenav esta maravillosa caja de fruta de #frutup que te lleva a domicilio fruta y verdura de agricultores navarros. menuda pinta! muchísimas gracias! ?. #quedateencasa #habitossaludables #comefrutayverdura","Estado de alarma nacional (oficial)","leticiasmartin","100","1","1","positive","train"
"1263435752710471682","2020-05-21 15:45:31","@casareal @mercamadrid_hoy mensaje para sus majestades #quedateencasa ¿cuanta gente se pone en riego en cada una de sus visitas? ¿a cuanta gente que tiene trabajo real, le hacen perder el tiempo con sus paseitos? joeeerrrrrr","Estado de alarma nacional (oficial)","toniferron","100","1","-1","negative","train"
"1238857191156781059","2020-03-14 16:59:05","a este ritmo nos contagiamos todos y el decreto no ha salido a la luz #covid_19 #yomequedoencasa #estadodealarma","Estado de alarma nacional (oficial)","RobertoRHAV","100","1","-1","negative","val"
"1246914241489260547","2020-04-05 23:34:56","lanzamos #culturaencuarentena una propuesta para acercar la #culturaencasa a través de diferentes vídeos o artículos sobre nuestras visitas guiadas y rutas culturales #quedateencasa","Estado de alarma nacional (oficial)","GuiArteSVQ","100","1","1","positive","test"
"1253968773477957632","2020-04-25 12:47:07","@hermanntertsch la gente no ha entendido todavía que hemos pasado del #estadodealarma al #estadodeexcepción de una forma muy sutil. la pregunta es si @populares @ciudadanoscs @vox_congreso van a seguir dando carta blanca a las ampliaciones? nadie va a hacer nada? @casareal ??????#libertad","Estado de alarma nacional (oficial)","AyshaMaldonado","100","1","-1","negative","test"
"1247538540356890624","2020-04-07 16:55:40","?colaboramos @unicef_es para ayudar a suministrar material sanitario en españa para lucha #covid19. por cada 80€ pueden proporcionar 86 mascarillas respiratorias para prevenir el contagio. ¿te unes? . #yomequedoencasa #afcactividadesencial #afcolegiados","Estado de alarma nacional (oficial)","CgcafeAaff","100","1","1","positive","train"
"1251737320895766531","2020-04-19 09:00:08","disfrutando de un delicioso montes de leza... ¡os deseamos un feliz domingo! . #rioja #riojaalavesa #yomequedoencasa #yaquedamenos #vino #vinorioja","Estado de alarma nacional (oficial)","BodegasLozano","100","1","1","positive","train"
"1259890697643200513","2020-05-11 20:58:44","policía local denuncia a un bar en av. luis montoto por diferentes incumplimientos en el primer día de la fase 1 de #estadodealarma. ?la clientela no ha sido denunciada aunque estaban consumiendo bebidas en la calle. #stopbulos. #gobernación @ayto_sevilla","Estado de alarma nacional (oficial)","EmergenciasSev","100","1","-1","negative","train"
"1251786120934895617","2020-04-19 12:14:02","#plsj realizamos controles fijos ?? y ? móviles por el #estadodealarma ?. casi tod@s l@s person@s revisad@s están autorizados ? para los desplazamientos. damos gracias por cumplir con lo establecido para la ciudadanía #quedateencasa #municipioseguro","Estado de alarma nacional (oficial)","PLSantJoandALC","100","2","2","positive","train"
"1250679552176803840","2020-04-16 10:56:56","fotos de archivo. un día menos para salir... saludos y feliz jueves! ☕️☕️. #barcelona #marketing #ventas #marketingonline #yomequedoencasa","Estado de alarma nacional (oficial)","arcatalan","100","1","1","positive","train"
"1257304022031065094","2020-05-04 17:40:13","#estadodealarma lo alarmante es que sigan en el poder","Estado de alarma nacional (oficial)","pystacho61","100","1","-1","negative","train"
"1248309187043569666","2020-04-09 21:57:57","en la redes sociales muchos ponen sus vistas desde casa , como nota que tienen pedazos vistas por eso las suben , si tendrían estas vistas seguro que no subían videos o fotos #yomequedoencasa","Estado de alarma nacional (oficial)","Rubengzamora","100","1","-1","negative","train"
"1252334906081976321","2020-04-21 00:34:43","mañana a las 18:30h, os espero en directo en mi instagram #vanesavillagrasa junto a @jadeloficial para pasar un ratito muy agradable!!! #yomequedoencasa #quedateencasa","Estado de alarma nacional (oficial)","vanesa_vipe","100","1","1","positive","train"
"1265252659084374028","2020-05-26 16:05:15","""no necesitas ser un genio, un místico, o una persona religiosa para escuchar hablar a la naturaleza. sólo necesitas conectar los puntos."" lio spiegler #coronavirus #covid_19 #quedateencasa #covid","Estado de alarma nacional (oficial)","unai_extremo","100","1","1","positive","val"
"1253443198329991168","2020-04-24 01:58:40","día 41: estado de alarma. imaginando mi curso próximo en la universidad manteniendo la distancia social #yomequedoencasa #juntosloconseguiremos #juntossaldremosadelante","Estado de alarma nacional (oficial)","GeDuRom","100","1","-1","negative","train"
"1266961876937854976","2020-05-31 09:17:05","teletrabajo profe #covid19 día 81: escuchando tonterías la mayor parte del día #elcursonopara #nosonvacaciones #yomequedoencasa #geohistoriagumiel","Estado de alarma nacional (oficial)","geohistoria23","100","1","-1","negative","train"
"1248635963053670402","2020-04-10 19:36:26","la comunidad musulmana de #mezquita #noubarris #callejapon #barcelona pueden saltarse el confinamiento?soy pagana tengo que ir a encontrarme con mis dioses en la naturaleza, doy por hecho que tambien puedo. #libertadesreligiosas. @adacolau #yomequedoencasa mientras nos destueyen","Estado de alarma nacional (oficial)","HannareitscH14","100","1","-1","negative","train"
"1252204273309487104","2020-04-20 15:55:38","durante estos días tenemos que cuidarnos. por esto, es muy importante tener en cuenta cómo manejar psicológicamente el confinamiento. ¡os damos las claves!. #yomequedoencasa #covid19 #yomequedoacuidarencasa","Estado de alarma nacional (oficial)","Alzheimer_Cat","100","1","1","positive","test"
"1253216146599358466","2020-04-23 10:56:27","buenos días ☕. ""no puedo darte soluciones para todos los problemas de la vida. ni tengo respuestas para tus dudas o temores, pero puedo escucharte y buscarlas junto a ti"". ~ jorge luis borges ~. #yomequedoencasa ?? 23/04.","Estado de alarma nacional (oficial)","Magallanes_15","100","1","1","positive","train"
"1262785811461935105","2020-05-19 20:42:53","? directo | #interior registra más de un millón de multas al cumplirse 65 días de #estadodealarma","Estado de alarma nacional (oficial)","_infoLibre","100","1","-1","negative","test"
"1239037485587607552","2020-03-15 04:55:31","@ssantazaragoza @piedadzaragoza ánimo a todos, los que podáis quedaos en casa, los que no podéis por ayudarnos a todos gracias. y aunque va a ser muy duro, este partido lo vamos a ganar #yomequedoencasa contra el @coronavid19 vamos zaragoza y vamos españa","Estado de alarma nacional (oficial)","JoseGonzalo77","100","1","1","positive","train"
"1247930920608452609","2020-04-08 18:54:51",". @euskadiorkestra cada miembro desde casa pero igual de unidos interpretan el agur jaunak. una de las canciones más populares de euskadi. la música como vía para llevar con mayor ánimo esta pandemia. . #covid19. #quedateencasa","Estado de alarma nacional (oficial)","RTVEPaisVasco","100","1","1","positive","train"
"1256562128909148160","2020-05-02 16:32:11","que levante la mano quien piense que el pp votará contra la ampliación del #estadodealarma porque madrid ni de puta coña entraría en #fase1 en muuucho tiempo. esto son avisitos de intento de normalidad del epicentro español de la pandemia.... ¡¡cerremos fronteras!!. #2demayo.","Estado de alarma nacional (oficial)","skakeofanzine","100","1","-1","negative","train"
"1252496471355731970","2020-04-21 11:16:43","""estamos en un #estadodealarma ilegal porque esto es un estado de sitio, estamos ante un régimen de partidos y de personas que lo único que les interesa es mantener su sillón"" @spiriman","Estado de alarma nacional (oficial)","ByChanchi","100","2","-2","negative","train"
"1248879192252518401","2020-04-11 11:42:57","“no puede haber grandes dificultades cuando abunda la buena voluntad”. nicolás m. con buena voluntad aumenta la empatía y mejora la interacción entre las personas. #juntosloconseguiremos . #juntosnoscuidamos . #juntossaldremosadelante . #quedateencasa . #gracias ❤️","Estado de alarma nacional (oficial)","iosu_blanco","100","1","1","positive","test"
"1246780813112487936","2020-04-05 14:44:44","queremos darle color a este domingo de #yomequedoencasa... hemos repasado momentos especiales de la historia del tcm, y hoy proponemos a los pequeños que recreen su inauguración. ? ¿nos ayudáis a colorear este dibujo? ¡queremos ver el resultado! ?. ?","Estado de alarma nacional (oficial)","teatrocircomur","100","1","1","positive","test"
"1267520570033389569","2020-06-01 22:17:07","6 pasos para un planeta más limpio y saludable después de la pandemia del coronavirus @salyroca @nuevatribuna . #1dejunio #lutooficial #estadodealarma #racismoeeuu #represión #denunciantescorrupción #protección","Estado de alarma nacional (oficial)","caval100","100","1","1","positive","train"
"1260252925881921537","2020-05-12 20:58:06","#quedateencasa harry y meghan 'bunkerizan' su mansión de los ángeles para protegerse de los senderistas #yoleosemana","Estado de alarma nacional (oficial)","semana_revista","100","1","1","positive","test"
"1248727200267935747","2020-04-11 01:38:59","impresiona el silencio de murcia, es sobrecogedor. . #quedateencasa. #semanasanta","Estado de alarma nacional (oficial)","antonioh2003","100","1","-1","negative","train"
"1239474994758987776","2020-03-16 09:54:01","#estadodealarma el metro de #madrid lleva toda la mañana abarrotado de personas que van a trabajar. !colapsado!. daisy ábalos se encarga de nuestra ""movilidad"", otro fracaso del desgobierno de la sin nación. la república federal y financiera de isis ra hell","Estado de alarma nacional (oficial)","elmovimientov","100","1","-1","negative","test"
"1246102890411732992","2020-04-03 17:50:55","¿qué tiene que hacer un tipo en cuarentena? visitar una fábrica de respiradores. y a ser posible tocar y toser encima de todos. viene en el manual #covid2019 de fernando simón. #yomequedoencasa","Estado de alarma nacional (oficial)","asdpuerta","100","1","-1","negative","train"
"1245397997091016704","2020-04-01 19:09:55","eretza suspende el cobro del #alquiler en #barakaldo hasta que finalice el #estadodealarma➡️","Estado de alarma nacional (oficial)","Tele7Noticias","100","1","1","positive","val"
"1264224775959982083","2020-05-23 20:00:49","@jucilnacional no será porque no se lo haya pedido hasta la saciedad el conjunto de la sociedad española. #covid19. #jucilsuma. #prohibidorendirse. #enestafamilianadieluchasolo. #yonosoyungastosuperfluo. #quedateencasa","Estado de alarma nacional (oficial)","jucilsalamanca2","100","1","-1","negative","train"
"1247609467795132417","2020-04-07 21:37:31","mientras los muertos con coronavirus repuntan hasta los 743, muchos ya están pensando en una vuelta pronta a la normalidad, sin valorar que un segundo brote en estas circustancias colapsaría el sistema sanitario y alargaría enormemente la epidemia. #yomequedoencasa @sanidadgob","Estado de alarma nacional (oficial)","rechevev","100","1","-1","negative","val"
"1246902289723543553","2020-04-05 22:47:26","os compartimos al rey de los #desayunos, nuestro #bizochocasero, la receta del chef paso a paso:. #yomequedoencasa","Estado de alarma nacional (oficial)","CampoVolantin","100","1","1","positive","train"
"1254903365873647624","2020-04-28 02:40:52","día 44: lunes, ha sido un buen comienzo de semana. el trabajo bien aunque acabe con dolor de cabeza. no me levanté de la silla. me eché una siesta y luego hice el vago jajaja pero en fin, me lo merezco. #yomequedoencasa","Estado de alarma nacional (oficial)","aliperez193","100","1","1","positive","test"
"1239474841750851585","2020-03-16 09:53:25","efectivos de la #ume se despliegan por #pinto para garantizar el cumplimiento de las medidas adoptadas en el #estadodealarma. #prevencionenpinto. #quedateencasa. #covid19esp","Estado de alarma nacional (oficial)","policiapinto","100","1","1","positive","train"
"1260194028307599362","2020-05-12 17:04:04","los servicios sociales del ayuntamiento de #puentegenil habilitan un teléfono de atención psicológica, destinado a toda la población, mientras dure el #estadodealarma. te ayudará a gestionar el malestar psicológico actual y prevenir el desarrollo de futuros problemas psicológicos","Estado de alarma nacional (oficial)","AytoPuenteGenil","100","1","1","positive","test"
"1255132948807839746","2020-04-28 17:53:08","el domingo debería haber sido mi primer edp rock n roll madrid. así que apunté a esta carrera virtual para aportar mi granito de arena. gracias a tod@s los que habéis hecho posible este reto. #edprnrmadrid #madridvirtualrun #yomequedoencasa","Estado de alarma nacional (oficial)","DVirino","100","1","1","positive","test"
"1271420754995941382","2020-06-12 16:35:04",".@portalento_ reabre sus oficinas para atender a personas con #discapacidad tras permanecer cerradas desde que se decretara el #estadodealarma, las oficinas de inserta #empleo volverán a abrir el lunes","Estado de alarma nacional (oficial)","FEACEM","100","1","1","positive","val"
"1255077639381024769","2020-04-28 14:13:22","el @bancodeespana reactiva los procedimientos de reclamaciones, interrumpidos desde la declaración del #estadodealarma. los plazos para la tramitación se contabilizarán a partir de mañana . cómo presentar una reclamación ? . #covid19","Estado de alarma nacional (oficial)","BancoDeEspana","100","1","1","positive","val"
"1258124174536716289","2020-05-06 23:59:12","comunistas alargan estado de alarma sin pagar ertes #estadodealarma","Estado de alarma nacional (oficial)","nobregadf","100","1","-1","negative","val"
"1250417604977721345","2020-04-15 17:36:03","que ya es miércoles. winesday!!! y desde el sofá mandamos un mensaje optimista, con recomendaciones literarias y vínicas. disfrutemos con la ironia de amelie nothomb este miercoles de lluvia. . #yomequedoencasa…","Estado de alarma nacional (oficial)","vinalogos","100","1","1","positive","test"
"1248535303075364864","2020-04-10 12:56:27","@chenoafanclub @nuria_fergo @chenoa ok. gracias, #buenosdias #yomequedoencasa #felizviernes","Estado de alarma nacional (oficial)","Rosachenoista","100","1","1","positive","train"
"1239534378524577792","2020-03-16 13:49:59","china ?? va a enviar a españa ?? ayuda médica para luchar contra el coronavirus. ¡gracias! @chinaembesp. . #covid19esp #estadodealarma #quédateencasa #plandechoquesocial","Estado de alarma nacional (oficial)","DavidLopezGnzlz","100","1","1","positive","test"
"1251086122593255424","2020-04-17 13:52:30","?¿qué hacer si alguien tiene #covid19 en casa? ?si eres tú el que tienes síntomas debes aislarte en una habitación ?si sólo hay un baño en la casa hay que desinfectar después de cada uso ?si sales a los espacios comunes utiliza mascarilla. #quedateencasa","Estado de alarma nacional (oficial)","bermesproject","100","1","1","positive","train"
"1249932817896742913","2020-04-14 09:29:41","♥️? beatriz es jefa de sector y trabaja cada día para atender a las personas que necesitan viajar. estamos orgullosos de ella y de todos su compañeros. ??? #losotroshéroes. #metroconmadrid #quédateencasa","Estado de alarma nacional (oficial)","metro_madrid","100","1","1","positive","train"
"1261221214565040128","2020-05-15 13:05:44","el bajo porcentaje de población contagiada favorece la amenaza de un nuevo brote explosivo de #covid-19. vía @eldiarioes. #estadodealarma . #estonohaterminado","Estado de alarma nacional (oficial)","angelluismm","100","1","-1","negative","train"
"1261678990491824134","2020-05-16 19:24:46","? increíble lo que estoy exprimiendo mi #minibalcón durante el #confinamiento ?☀️. ¡#felizsábado a tod@s! ??. #cocinaencuarentena . #cocinaderesistencia. #covid19 . #happysaturday. #stayhomesavelives . #quédateencasa. #cleanhands. #distanciamientosocial","Estado de alarma nacional (oficial)","oscar_veloso","100","1","1","positive","train"
"1249838641851125763","2020-04-14 03:15:27","consúltala aquí: . ¡mucho ánimo y a seguir manteniendo nuestras calles vacías!. #yomequedoencasa @tdsevilla #tdsactualidad #sevillahoy #covid2019","Estado de alarma nacional (oficial)","trianadigital","100","1","1","positive","test"
"1239445115367800833","2020-03-16 07:55:17","momentos excepcionales jamás vividos por la inmensa mayoría de nosotros... . momentos de incertidumbre y de inquietud.... pero sobre todo, momentos de solidaridad, responsabilidad y máximo reconocimiento ?. #estevirusloparamosunidos ?. #quedateencasa ?. #felizlunesdecuarentena ?","Estado de alarma nacional (oficial)","policiazaragoza","100","1","1","positive","train"
"1257202058303807488","2020-05-04 10:55:03","❗buenos días ❗. semana nosecuantos de confinamiento y #yomequedoencasa acompañada de dos lecturas muy interesantes. ¿quieres saber cuáles son? ??⬇️","Estado de alarma nacional (oficial)","MisLecturasReto","100","1","1","positive","train"
"1265177864200171529","2020-05-26 11:08:03","?? #yomequedoencasa con el @cnauticosevilla . circuito de fuerza diseñado por la sección de piragüismo para mantener el estado de forma físico durante la alerta sanitaria. ""nada ni nadie es más fuerte que todos nosotros juntos"". #somosnáutico","Estado de alarma nacional (oficial)","CNauticoSevilla","100","1","1","positive","train"
"1247131861425500163","2020-04-06 13:59:41","recomendamos una sola persona por ascensor y recuerda que tienen prioridad las personas con movilidad reducida. #quédateencasa . #yaquedamenos","Estado de alarma nacional (oficial)","metromlgoficial","100","1","1","positive","test"
"1238917804868472833","2020-03-14 20:59:57","que alguien le enseñe a @sanchezcastejon como funciona el micrófono que lleva intentando hablar desde las 14:00. #confinamiento #quedateentucasa #yonopuedoquedarmeencasa #covidー19 #quedatencasa #yomequedoencasa #noticias","Estado de alarma nacional (oficial)","THELORDPEDRO","100","1","1","positive","test"
"1253767359036370948","2020-04-24 23:26:46","por ti, por mi, por todos los que estamos #yomequedoencasa y por #heroessincapa que sufrimos por unos bandidos #politicos. para terminar #estadodealarma por #covid_19 #sanchezqueremostest","Estado de alarma nacional (oficial)","felixmlirio","100","1","1","positive","val"
"1262693752885383169","2020-05-19 14:37:05","?‍♂️ ¡palabra de @galmekel33!. ?️ el jugador del unicaja te recomienda el canal de youtube #synergymhome para mantenerte en forma. ?️ ¡el ejercicio físico es bueno para #cuerpo y #mente!. ?? #unicajaencasa #yomequedoencasa @synergymes","Estado de alarma nacional (oficial)","unicajaCB","100","1","1","positive","train"
"1252190352280346624","2020-04-20 15:00:19","el equipo de #quickfarma queremos recordar la importancia de salir a la calle protegidos. en nuestra página web tenemos disponibles mascarillas kn95-ffp2 y solución hidroalcohólica y geles hidroalcohólicos para prevenir el contagio. #quédateencasa #coronavirus #covid19 #farmacia","Estado de alarma nacional (oficial)","quick_farma","100","1","1","positive","train"
"1263402298375634945","2020-05-21 13:32:35","en los chantajes por un si a la prorroga curioso que nadie pida algo relaccionado con la sanidad. para pensarlo. #covid_19 #estadodealarma","Estado de alarma nacional (oficial)","ruthmiedes","100","1","-1","negative","test"
"1248143287082455053","2020-04-09 08:58:43","#buenosdías. ¡qué . bonito . todo . cuando . lo cuidas!. #amarescuidar . #yomequedoencasa. #día26. #9april2020 . #loves❤?. #siempreconcorazón","Estado de alarma nacional (oficial)","SilviaMiralles","100","1","1","positive","train"
"1250200735633092608","2020-04-15 03:14:17","#pedrosanchez comparecerá en el congreso el 22 de abril para prorrogar por tercera vez el #estadodealarma. pero que no salga a hacer ningún discurso ??","Estado de alarma nacional (oficial)","Gloria_A41","100","1","-1","negative","train"
"1238774275219296259","2020-03-14 11:29:37","desde @rankia queremos contribuir a la campaña #yomequedoencasa y os hemos preparado un hilo para que aprovechéis estas semanas y podáis aprender de forma gratuita sobre #inversión en bolsa, #finanzaspersonales #fondosdeinversión y mucho más. ¡dentro hilo! ?? #felizsábado","Estado de alarma nacional (oficial)","Rankia","100","1","1","positive","val"
"1254374576810844160","2020-04-26 15:39:38","usáis a nuestros hijos,que son símbolo de vida, para esconder vuestra nefasta gestión, que es símbolo de muerte. #estadodealarma. #espana . #padres. #familia. #murcia. #cartagena. #domingo. #twitter","Estado de alarma nacional (oficial)","ToniCartagena","100","1","-1","negative","train"
"1251127774196256768","2020-04-17 16:38:00","hay gente que se queja de que le borran tweets críticos con el gobierno. si a mí me borran alguna publicación iré a los tribunales. iré a donde hiciera falta. . #estadodealarma","Estado de alarma nacional (oficial)","daniiglesias_cs","100","1","-1","negative","train"
"1262319196605681664","2020-05-18 13:48:43","espero que todos los que salen a la calle saltándose las medidas de seguridad en pleno #estadodealarma, pidiendo “libertad”cuando cojan el #coronavirus no acudan a hospitales para saturarlos. no tienen vergüenza y nos están poniendo en riesgo a todos. #coronavirusarv","Estado de alarma nacional (oficial)","palomamico","100","1","-1","negative","val"
"1271328214418251782","2020-06-12 10:27:21","un nuevo amanecer ¡buen fin de semana!. #ff para ti, que me lees a flor de piel. molinillo de viento. ~tankaknat~. #lyf15 #vaflordepiel . #yomequedoencasa . #pintouncorazónverde","Estado de alarma nacional (oficial)","1961_pilar","100","1","1","positive","train"
"1245150485079887877","2020-04-01 02:46:24","@a3noticias y se queja ella. que vive en una casa de 4000m.... #quedateentucasade4000m. #yomequedoencasa . #estevirusloparamosunidos","Estado de alarma nacional (oficial)","Rosahnstyle","100","1","-1","negative","train"
"1250835539491729408","2020-04-16 21:16:46","@vickyrosell y que tal si además de acordarnos de los negacionistas, lo hacemos de l@s profesionales que trabajan en estos servicios. . se lo digo porque un mes después de la declaración del #estadodealarma a mí ningún responsable político me ha preguntado: ¿cómo van las usuarias?","Estado de alarma nacional (oficial)","JorgePay1","100","1","1","positive","val"
"1262709611708194819","2020-05-19 15:40:06","los 4 mierdasecas #coronapijos #coronacapital #cayetanos #cacerolada #barriodesalamanca #barriodesalamancafacha son eso, 4 en un lugar concreto de un municipio concreto. españa es más grande y tolerante ?????? #quedateencasa","Estado de alarma nacional (oficial)","Melchora_1","100","1","1","positive","val"
"1247838833787404297","2020-04-08 12:48:56","buen día #felizmiercoles #quedateencasa","Estado de alarma nacional (oficial)","NinaPenquista","100","1","1","positive","train"
